date	season	away_team_sbro	home_team_sbro	away_team	home_team	away_score	home_score	actual_total	open_total_line	close_total_line	close_total_odds
2021-09-12	2021	KAN	MIN	Kansas City Royals	Minnesota Twins	5	3	8	9.0	8.5	-115
2021-09-12	2021	LAA	HOU	Los Angeles Angels	Houston Astros	1	3	4	9.0	8.5	-120
2021-09-12	2021	TEX	OAK	Texas Rangers	Athletics	4	3	7	8.5	8.0	-120
2021-09-12	2021	MIL	CLE	Milwaukee Brewers	Cleveland Guardians	11	1	12	8.5	9.5	-105
2021-09-12	2021	ARI	SEA	Arizona Diamondbacks	Seattle Mariners	5	4	9	8.5	8.0	-115
2021-09-12	2021	NYY	NYM	New York Yankees	New York Mets	6	7	13	8.5	8.5	-120
2021-09-13	2021	MIA	WAS	Miami Marlins	Washington Nationals	3	0	3	7.5	7.5	-115
2021-09-13	2021	STL	NYM	St. Louis Cardinals	New York Mets	7	0	7	8.5	8.0	100
2021-09-13	2021	SDG	SFO	San Diego Padres	SFO	1	9	10	8.0	8.0	-110
2021-09-13	2021	ARI	LAD	Arizona Diamondbacks	Los Angeles Dodgers	1	5	6	8.0	8.0	100
2021-09-13	2021	MIN	NYY	Minnesota Twins	New York Yankees	5	6	11	10.0	10.0	-115
2021-09-13	2021	TAM	TOR	Tampa Bay Rays	Toronto Blue Jays	1	8	9	9.5	9.0	-105
2021-09-13	2021	HOU	TEX	Houston Astros	Texas Rangers	15	1	16	9.0	9.0	100
2021-09-13	2021	BOS	SEA	Boston Red Sox	Seattle Mariners	4	5	9	8.0	8.0	-105
2021-09-14	2021	CIN	PIT	Cincinnati Reds	Pittsburgh Pirates	5	6	11	8.5	8.5	-120
2021-09-14	2021	CUB	PHI	Chicago Cubs	Philadelphia Phillies	6	3	9	9.0	9.5	105
2021-09-14	2021	MIA	WAS	Miami Marlins	Washington Nationals	2	8	10	8.5	8.5	-110
2021-09-14	2021	STL	NYM	St. Louis Cardinals	New York Mets	7	6	13	8.0	8.0	-105
2021-09-14	2021	COL	ATL	Colorado Rockies	Atlanta Braves	5	4	9	9.0	9.0	-115
2021-09-14	2021	SDG	SFO	San Diego Padres	SFO	1	6	7	8.5	9.0	-110
2021-09-14	2021	ARI	LAD	Arizona Diamondbacks	Los Angeles Dodgers	4	8	12	8.5	9.0	-105
2021-09-14	2021	CLE	MIN	Cleveland Guardians	Minnesota Twins	3	1	4	6.5	6.0	-125
2021-09-14	2021	NYY	BAL	New York Yankees	Baltimore Orioles	7	2	9	9.5	9.5	-110
2021-09-14	2021	TAM	TOR	Tampa Bay Rays	Toronto Blue Jays	2	0	2	9.0	9.0	-115
2021-09-14	2021	CLE	MIN	Cleveland Guardians	Minnesota Twins	3	6	9	7.5	7.5	-115
2021-09-14	2021	HOU	TEX	Houston Astros	Texas Rangers	1	8	9	9.0	9.0	-115
2021-09-14	2021	OAK	KAN	Athletics	Kansas City Royals	7	10	17	9.0	9.0	100
2021-09-14	2021	LAA	CWS	Los Angeles Angels	Chicago White Sox	3	9	12	9.0	9.0	-105
2021-09-14	2021	BOS	SEA	Boston Red Sox	Seattle Mariners	8	4	12	8.0	8.0	-110
2021-09-14	2021	MIL	DET	Milwaukee Brewers	Detroit Tigers	0	1	1	9.0	9.0	-105
2021-09-15	2021	MIA	WAS	Miami Marlins	Washington Nationals	8	6	14	8.5	9.0	100
2021-09-15	2021	CIN	PIT	Cincinnati Reds	Pittsburgh Pirates	4	5	9	9.0	9.0	-105
2021-09-15	2021	CUB	PHI	Chicago Cubs	Philadelphia Phillies	5	6	11	9.0	9.0	-110
2021-09-15	2021	STL	NYM	St. Louis Cardinals	New York Mets	11	4	15	8.0	8.5	-110
2021-09-15	2021	COL	ATL	Colorado Rockies	Atlanta Braves	3	2	5	9.0	9.0	100
2021-09-15	2021	SDG	SFO	San Diego Padres	SFO	9	6	15	8.5	8.5	100
2021-09-15	2021	ARI	LAD	Arizona Diamondbacks	Los Angeles Dodgers	3	5	8	8.0	8.0	-105
2021-09-15	2021	TAM	TOR	Tampa Bay Rays	Toronto Blue Jays	3	6	9	9.0	9.0	100
2021-09-15	2021	BOS	SEA	Boston Red Sox	Seattle Mariners	9	4	13	8.5	8.5	-115
2021-09-15	2021	NYY	BAL	New York Yankees	Baltimore Orioles	4	3	7	10.0	10.0	-105
2021-09-15	2021	CLE	MIN	Cleveland Guardians	Minnesota Twins	12	3	15	9.0	9.0	-125
2021-09-15	2021	HOU	TEX	Houston Astros	Texas Rangers	7	2	9	9.0	9.0	100
2021-09-15	2021	LAA	CWS	Los Angeles Angels	Chicago White Sox	3	2	5	9.5	9.5	105
2021-09-15	2021	OAK	KAN	Athletics	Kansas City Royals	12	10	22	8.5	8.5	-115
2021-09-15	2021	MIL	DET	Milwaukee Brewers	Detroit Tigers	1	4	5	9.0	8.5	-115
2021-09-16	2021	CIN	PIT	Cincinnati Reds	Pittsburgh Pirates	1	0	1	8.5	8.0	-120
2021-09-16	2021	SDG	SFO	San Diego Padres	SFO	7	4	11	8.5	8.0	-115
2021-09-16	2021	CUB	PHI	Chicago Cubs	Philadelphia Phillies	8	17	25	9.0	9.0	-115
2021-09-16	2021	OAK	KAN	Athletics	Kansas City Royals	7	2	9	9.5	10.5	105
2021-09-16	2021	LAA	CWS	Los Angeles Angels	Chicago White Sox	9	3	12	8.0	8.0	-120
2021-09-16	2021	NYY	BAL	New York Yankees	Baltimore Orioles	2	3	5	10.0	10.5	-105
2021-09-16	2021	DET	TAM	Detroit Tigers	Tampa Bay Rays	2	5	7	9.0	8.5	-110
2021-09-16	2021	HOU	TEX	Houston Astros	Texas Rangers	12	1	13	9.0	8.5	-120
2021-09-17	2021	COL	WAS	Colorado Rockies	Washington Nationals	9	8	17	8.5	8.5	-125
2021-09-17	2021	PHI	NYM	Philadelphia Phillies	New York Mets	4	3	7	7.5	7.5	100
2021-09-17	2021	PIT	MIA	Pittsburgh Pirates	Miami Marlins	2	1	3	8.0	7.5	-115
2021-09-17	2021	LAD	CIN	Los Angeles Dodgers	Cincinnati Reds	1	3	4	8.5	8.5	-120
2021-09-17	2021	CUB	MIL	Chicago Cubs	Milwaukee Brewers	5	8	13	9.0	9.0	-105
2021-09-17	2021	SDG	STL	San Diego Padres	St. Louis Cardinals	2	8	10	9.0	9.0	-105
2021-09-17	2021	ATL	SFO	Atlanta Braves	SFO	5	6	11	7.5	8.0	100
2021-09-17	2021	CLE	NYY	Cleveland Guardians	New York Yankees	0	8	8	10.0	9.0	100
2021-09-17	2021	MIN	TOR	Minnesota Twins	Toronto Blue Jays	7	3	10	9.0	9.5	100
2021-09-17	2021	DET	TAM	Detroit Tigers	Tampa Bay Rays	4	7	11	8.5	8.5	-120
2021-09-17	2021	BAL	BOS	Baltimore Orioles	Boston Red Sox	1	7	8	9.5	9.5	-105
2021-09-17	2021	CWS	TEX	Chicago White Sox	Texas Rangers	8	0	8	9.0	8.5	-105
2021-09-17	2021	SEA	KAN	Seattle Mariners	Kansas City Royals	6	2	8	9.5	9.0	-110
2021-09-17	2021	OAK	LAA	Athletics	Los Angeles Angels	5	4	9	9.0	9.0	-120
2021-09-17	2021	ARI	HOU	Arizona Diamondbacks	Houston Astros	3	4	7	9.0	9.0	-120
2021-09-18	2021	LAD	CIN	Los Angeles Dodgers	Cincinnati Reds	5	1	6	8.0	8.0	-110
2021-09-18	2021	COL	WAS	Colorado Rockies	Washington Nationals	6	0	6	9.0	9.0	-115
2021-09-18	2021	PIT	MIA	Pittsburgh Pirates	Miami Marlins	6	3	9	8.0	8.0	-105
2021-09-18	2021	PHI	NYM	Philadelphia Phillies	New York Mets	5	3	8	8.0	7.5	-120
2021-09-18	2021	CUB	MIL	Chicago Cubs	Milwaukee Brewers	4	6	10	8.0	7.5	-105
2021-09-18	2021	SDG	STL	San Diego Padres	St. Louis Cardinals	2	3	5	8.0	7.5	-115
2021-09-18	2021	ATL	SFO	Atlanta Braves	SFO	0	2	2	8.0	7.5	-110
2021-09-18	2021	CLE	NYY	Cleveland Guardians	New York Yankees	11	3	14	9.5	9.5	-105
2021-09-18	2021	BAL	BOS	Baltimore Orioles	Boston Red Sox	3	9	12	10.5	10.5	-110
2021-09-18	2021	MIN	TOR	Minnesota Twins	Toronto Blue Jays	2	6	8	9.5	9.5	100
2021-09-18	2021	DET	TAM	Detroit Tigers	Tampa Bay Rays	4	3	7	8.5	8.5	-105
2021-09-18	2021	CWS	TEX	Chicago White Sox	Texas Rangers	1	2	3	9.0	8.5	-120
2021-09-18	2021	SEA	KAN	Seattle Mariners	Kansas City Royals	1	8	9	9.0	9.0	-115
2021-09-18	2021	OAK	LAA	Athletics	Los Angeles Angels	3	1	4	9.0	9.0	-115
2021-09-18	2021	ARI	HOU	Arizona Diamondbacks	Houston Astros	6	4	10	9.0	8.5	-120
2021-09-19	2021	COL	WAS	Colorado Rockies	Washington Nationals	0	3	3	9.0	8.5	-120
2021-09-19	2021	LAD	CIN	Los Angeles Dodgers	Cincinnati Reds	8	5	13	8.5	9.0	-110
2021-09-19	2021	PIT	MIA	Pittsburgh Pirates	Miami Marlins	5	6	11	7.0	7.0	100
2021-09-19	2021	CUB	MIL	Chicago Cubs	Milwaukee Brewers	6	4	10	9.0	9.0	100
2021-09-19	2021	SDG	STL	San Diego Padres	St. Louis Cardinals	7	8	15	9.0	9.0	-110
2021-09-19	2021	ATL	SFO	Atlanta Braves	SFO	3	0	3	8.0	8.0	-115
2021-09-19	2021	PHI	NYM	Philadelphia Phillies	New York Mets	2	3	5	8.0	8.0	-115
2021-09-19	2021	CLE	NYY	Cleveland Guardians	New York Yankees	11	1	12	9.0	8.5	-105
2021-09-19	2021	MIN	TOR	Minnesota Twins	Toronto Blue Jays	3	5	8	9.0	9.0	-110
2021-09-19	2021	DET	TAM	Detroit Tigers	Tampa Bay Rays	2	0	2	8.5	8.5	-110
2021-09-19	2021	BAL	BOS	Baltimore Orioles	Boston Red Sox	6	8	14	10.0	9.5	-115
2021-09-19	2021	SEA	KAN	Seattle Mariners	Kansas City Royals	7	1	8	9.0	9.5	100
2021-09-19	2021	CWS	TEX	Chicago White Sox	Texas Rangers	7	2	9	9.0	8.5	-115
2021-09-19	2021	OAK	LAA	Athletics	Los Angeles Angels	3	2	5	8.5	8.0	-120
2021-09-19	2021	ARI	HOU	Arizona Diamondbacks	Houston Astros	6	7	13	8.5	8.5	-115
2021-09-20	2021	PIT	CIN	Pittsburgh Pirates	Cincinnati Reds	5	9	14	9.0	9.5	-105
2021-09-20	2021	WAS	MIA	Washington Nationals	Miami Marlins	7	8	15	8.5	8.0	-105
2021-09-20	2021	STL	MIL	St. Louis Cardinals	Milwaukee Brewers	5	2	7	8.0	8.0	-110
2021-09-20	2021	ATL	ARI	Atlanta Braves	Arizona Diamondbacks	11	4	15	9.0	9.5	-105
2021-09-20	2021	KAN	CLE	Kansas City Royals	Cleveland Guardians	7	2	9	7.0	7.0	105
2021-09-20	2021	CWS	DET	Chicago White Sox	Detroit Tigers	3	4	7	9.0	8.5	-115
2021-09-20	2021	TEX	NYY	Texas Rangers	New York Yankees	3	4	7	9.5	8.5	-110
2021-09-20	2021	TOR	TAM	Toronto Blue Jays	Tampa Bay Rays	4	6	10	8.5	8.0	-105
2021-09-20	2021	KAN	CLE	Kansas City Royals	Cleveland Guardians	4	2	6	8.0	8.0	110
2021-09-20	2021	HOU	LAA	Houston Astros	Los Angeles Angels	10	0	10	9.0	9.0	-110
2021-09-20	2021	SEA	OAK	Seattle Mariners	Athletics	4	2	6	8.5	8.0	-110
2021-09-20	2021	BAL	PHI	Baltimore Orioles	Philadelphia Phillies	2	0	2	8.0	7.5	-115
2021-09-21	2021	PIT	CIN	Pittsburgh Pirates	Cincinnati Reds	6	2	8	9.0	9.0	100
2021-09-21	2021	WAS	MIA	Washington Nationals	Miami Marlins	7	1	8	8.0	8.0	-105
2021-09-21	2021	STL	MIL	St. Louis Cardinals	Milwaukee Brewers	2	1	3	7.5	7.5	-115
2021-09-21	2021	LAD	COL	Los Angeles Dodgers	Colorado Rockies	5	4	9	11.0	11.0	-105
2021-09-21	2021	ATL	ARI	Atlanta Braves	Arizona Diamondbacks	6	1	7	9.5	9.5	-110
2021-09-21	2021	SFO	SDG	SFO	San Diego Padres	6	5	11	7.5	7.5	-120
2021-09-21	2021	KAN	CLE	Kansas City Royals	Cleveland Guardians	1	4	5	9.0	9.0	-120
2021-09-21	2021	CWS	DET	Chicago White Sox	Detroit Tigers	3	5	8	9.5	9.5	-105
2021-09-21	2021	TEX	NYY	Texas Rangers	New York Yankees	1	7	8	9.0	8.5	-105
2021-09-21	2021	TOR	TAM	Toronto Blue Jays	Tampa Bay Rays	4	2	6	8.0	8.5	-110
2021-09-21	2021	HOU	LAA	Houston Astros	Los Angeles Angels	10	5	15	9.0	9.5	-110
2021-09-21	2021	SEA	OAK	Seattle Mariners	Athletics	5	2	7	8.5	8.5	-120
2021-09-21	2021	BAL	PHI	Baltimore Orioles	Philadelphia Phillies	2	3	5	10.5	9.5	100
2021-09-21	2021	NYM	BOS	New York Mets	Boston Red Sox	3	6	9	9.5	9.5	100
2021-09-21	2021	MIN	CUB	Minnesota Twins	Chicago Cubs	9	5	14	8.0	8.0	100
2021-09-22	2021	WAS	MIA	Washington Nationals	Miami Marlins	7	5	12	8.0	8.0	-115
2021-09-22	2021	STL	MIL	St. Louis Cardinals	Milwaukee Brewers	10	2	12	9.0	9.0	-105
2021-09-22	2021	LAD	COL	Los Angeles Dodgers	Colorado Rockies	5	10	15	10.5	10.5	-110
2021-09-22	2021	ATL	ARI	Atlanta Braves	Arizona Diamondbacks	9	2	11	9.0	9.5	-105
2021-09-22	2021	SFO	SDG	SFO	San Diego Padres	8	6	14	9.0	9.5	-105
2021-09-22	2021	TOR	TAM	Toronto Blue Jays	Tampa Bay Rays	1	7	8	9.0	9.0	105
2021-09-22	2021	TEX	NYY	Texas Rangers	New York Yankees	3	7	10	8.5	9.0	-105
2021-09-22	2021	HOU	LAA	Houston Astros	Los Angeles Angels	9	5	14	9.0	9.5	-105
2021-09-22	2021	SEA	OAK	Seattle Mariners	Athletics	4	1	5	8.5	8.5	-105
2021-09-22	2021	BAL	PHI	Baltimore Orioles	Philadelphia Phillies	3	4	7	8.5	8.0	-115
2021-09-22	2021	NYM	BOS	New York Mets	Boston Red Sox	5	12	17	9.0	9.5	100
2021-09-22	2021	MIN	CUB	Minnesota Twins	Chicago Cubs	5	4	9	7.0	6.5	-120
2021-09-23	2021	STL	MIL	St. Louis Cardinals	Milwaukee Brewers	8	5	13	8.0	8.0	-105
2021-09-23	2021	LAD	COL	Los Angeles Dodgers	Colorado Rockies	7	5	12	10.5	10.5	100
2021-09-23	2021	ATL	ARI	Atlanta Braves	Arizona Diamondbacks	4	6	10	8.5	8.5	-115
2021-09-23	2021	SFO	SDG	SFO	San Diego Padres	6	7	13	8.0	7.5	-110
2021-09-23	2021	WAS	CIN	Washington Nationals	Cincinnati Reds	3	2	5	8.5	9.0	-105
2021-09-23	2021	PIT	PHI	Pittsburgh Pirates	Philadelphia Phillies	6	12	18	8.5	8.0	-120
2021-09-23	2021	CWS	CLE	Chicago White Sox	Cleveland Guardians	7	2	9	7.0	7.0	110
2021-09-23	2021	SEA	OAK	Seattle Mariners	Athletics	6	5	11	8.5	8.5	-120
2021-09-23	2021	CWS	CLE	Chicago White Sox	Cleveland Guardians	3	5	8	6.5	6.0	-120
2021-09-23	2021	TEX	BAL	Texas Rangers	Baltimore Orioles	0	3	3	9.0	9.0	-105
2021-09-23	2021	TOR	MIN	Toronto Blue Jays	Minnesota Twins	2	7	9	9.5	9.5	100
2021-09-23	2021	HOU	LAA	Houston Astros	Los Angeles Angels	2	3	5	9.0	8.5	-105
2021-09-24	2021	STL	CUB	St. Louis Cardinals	Chicago Cubs	8	5	13	9.0	8.5	-115
2021-09-24	2021	PIT	PHI	Pittsburgh Pirates	Philadelphia Phillies	6	8	14	8.5	8.5	-120
2021-09-24	2021	WAS	CIN	Washington Nationals	Cincinnati Reds	7	8	15	9.0	8.5	-115
2021-09-24	2021	STL	CUB	St. Louis Cardinals	Chicago Cubs	12	4	16	9.0	8.5	-105
2021-09-24	2021	NYM	MIL	New York Mets	Milwaukee Brewers	1	5	6	8.5	8.0	-120
2021-09-24	2021	SFO	COL	SFO	Colorado Rockies	7	2	9	12.0	12.0	-115
2021-09-24	2021	LAD	ARI	Los Angeles Dodgers	Arizona Diamondbacks	4	2	6	9.5	10.0	-115
2021-09-24	2021	ATL	SDG	Atlanta Braves	San Diego Padres	4	0	4	8.0	8.5	-105
2021-09-24	2021	TEX	BAL	Texas Rangers	Baltimore Orioles	8	5	13	9.0	9.5	100
2021-09-24	2021	NYY	BOS	New York Yankees	Boston Red Sox	8	3	11	9.0	9.0	-105
2021-09-24	2021	CWS	CLE	Chicago White Sox	Cleveland Guardians	1	0	1	8.5	8.0	-110
2021-09-24	2021	KAN	DET	Kansas City Royals	Detroit Tigers	3	1	4	9.0	8.5	-120
2021-09-24	2021	TOR	MIN	Toronto Blue Jays	Minnesota Twins	1	3	4	9.0	9.0	-105
2021-09-24	2021	SEA	LAA	Seattle Mariners	Los Angeles Angels	6	5	11	8.5	8.5	-105
2021-09-24	2021	HOU	OAK	Houston Astros	Athletics	2	14	16	7.5	8.5	-115
2021-09-24	2021	MIA	TAM	Miami Marlins	Tampa Bay Rays	0	8	8	9.0	8.5	-110
2021-09-25	2021	STL	CUB	St. Louis Cardinals	Chicago Cubs	8	5	13	10.5	10.0	-115
2021-09-25	2021	PIT	PHI	Pittsburgh Pirates	Philadelphia Phillies	0	3	3	9.0	8.5	-120
2021-09-25	2021	WAS	CIN	Washington Nationals	Cincinnati Reds	6	7	13	9.5	10.0	-105
2021-09-25	2021	NYM	MIL	New York Mets	Milwaukee Brewers	1	2	3	7.5	7.5	100
2021-09-25	2021	ATL	SDG	Atlanta Braves	San Diego Padres	10	8	18	9.0	8.5	-115
2021-09-25	2021	SFO	COL	SFO	Colorado Rockies	7	2	9	11.5	11.5	-105
2021-09-25	2021	LAD	ARI	Los Angeles Dodgers	Arizona Diamondbacks	2	7	9	9.0	9.0	100
2021-09-25	2021	HOU	OAK	Houston Astros	Athletics	1	2	3	8.5	8.0	-105
2021-09-25	2021	NYY	BOS	New York Yankees	Boston Red Sox	5	3	8	10.5	10.0	-115
2021-09-25	2021	KAN	DET	Kansas City Royals	Detroit Tigers	1	5	6	9.0	9.0	100
2021-09-25	2021	TEX	BAL	Texas Rangers	Baltimore Orioles	2	3	5	8.5	9.0	-110
2021-09-25	2021	TOR	MIN	Toronto Blue Jays	Minnesota Twins	6	1	7	9.0	8.5	-115
2021-09-25	2021	CWS	CLE	Chicago White Sox	Cleveland Guardians	0	6	6	8.5	8.5	-110
2021-09-25	2021	SEA	LAA	Seattle Mariners	Los Angeles Angels	1	14	15	8.5	8.5	-120
2021-09-25	2021	MIA	TAM	Miami Marlins	Tampa Bay Rays	3	7	10	7.5	7.0	100
2021-09-26	2021	PIT	PHI	Pittsburgh Pirates	Philadelphia Phillies	6	0	6	9.0	9.0	-115
2021-09-26	2021	WAS	CIN	Washington Nationals	Cincinnati Reds	2	9	11	9.5	9.0	-115
2021-09-26	2021	NYM	MIL	New York Mets	Milwaukee Brewers	4	8	12	8.0	8.0	105
2021-09-26	2021	STL	CUB	St. Louis Cardinals	Chicago Cubs	4	2	6	10.5	11.0	-110
2021-09-26	2021	SFO	COL	SFO	Colorado Rockies	6	2	8	11.5	11.5	-105
2021-09-26	2021	LAD	ARI	Los Angeles Dodgers	Arizona Diamondbacks	3	0	3	9.0	9.0	-110
2021-09-26	2021	ATL	SDG	Atlanta Braves	San Diego Padres	4	3	7	8.5	8.0	-110
2021-09-26	2021	KAN	DET	Kansas City Royals	Detroit Tigers	2	1	3	9.0	9.0	-105
2021-09-26	2021	TEX	BAL	Texas Rangers	Baltimore Orioles	7	4	11	8.5	8.5	100
2021-09-26	2021	CWS	CLE	Chicago White Sox	Cleveland Guardians	5	2	7	8.0	8.5	-105
2021-09-26	2021	TOR	MIN	Toronto Blue Jays	Minnesota Twins	5	2	7	9.0	9.5	-110
2021-09-26	2021	SEA	LAA	Seattle Mariners	Los Angeles Angels	5	1	6	8.5	8.5	-105
2021-09-26	2021	HOU	OAK	Houston Astros	Athletics	3	4	7	9.0	9.0	-110
2021-09-26	2021	NYY	BOS	New York Yankees	Boston Red Sox	6	3	9	10.0	9.5	-115
2021-09-26	2021	MIA	TAM	Miami Marlins	Tampa Bay Rays	2	3	5	8.0	8.0	-110
2021-09-27	2021	PIT	CIN	Pittsburgh Pirates	Cincinnati Reds	1	13	14	9.5	9.5	-105
2021-09-27	2021	WAS	COL	Washington Nationals	Colorado Rockies	5	4	9	11.5	11.5	-120
2021-09-27	2021	CWS	DET	Chicago White Sox	Detroit Tigers	8	7	15	9.5	9.5	-115
2021-09-27	2021	OAK	SEA	Athletics	Seattle Mariners	4	13	17	8.5	8.5	100
2021-09-27	2021	KAN	CLE	Kansas City Royals	Cleveland Guardians	3	8	11	9.0	9.5	-105
2021-09-28	2021	MIA	NYM	Miami Marlins	New York Mets	2	5	7	6.0	5.5	-115
2021-09-28	2021	CUB	PIT	Chicago Cubs	Pittsburgh Pirates	6	8	14	9.0	8.5	-115
2021-09-28	2021	MIA	NYM	Miami Marlins	New York Mets	1	2	3	6.0	6.0	115
2021-09-28	2021	PHI	ATL	Philadelphia Phillies	Atlanta Braves	1	2	3	8.0	7.5	-115
2021-09-28	2021	MIL	STL	Milwaukee Brewers	St. Louis Cardinals	2	6	8	7.0	7.0	-110
2021-09-28	2021	WAS	COL	Washington Nationals	Colorado Rockies	1	3	4	11.5	11.5	-115
2021-09-28	2021	ARI	SFO	Arizona Diamondbacks	SFO	4	6	10	8.0	7.5	-120
2021-09-28	2021	SDG	LAD	San Diego Padres	Los Angeles Dodgers	1	2	3	8.0	7.5	-115
2021-09-28	2021	BOS	BAL	Boston Red Sox	Baltimore Orioles	2	4	6	9.5	9.0	-115
2021-09-28	2021	NYY	TOR	New York Yankees	Toronto Blue Jays	7	2	9	9.5	9.0	-120
2021-09-28	2021	DET	MIN	Detroit Tigers	Minnesota Twins	2	3	5	9.5	9.5	-120
2021-09-28	2021	LAA	TEX	Los Angeles Angels	Texas Rangers	2	5	7	9.0	9.0	-115
2021-09-28	2021	CLE	KAN	Cleveland Guardians	Kansas City Royals	4	6	10	9.0	9.0	110
2021-09-28	2021	TAM	HOU	Tampa Bay Rays	Houston Astros	3	4	7	9.0	9.0	-120
2021-09-28	2021	OAK	SEA	Athletics	Seattle Mariners	2	4	6	8.0	8.0	-110
2021-09-28	2021	CIN	CWS	Cincinnati Reds	Chicago White Sox	1	7	8	9.5	9.0	-115
2021-09-29	2021	WAS	COL	Washington Nationals	Colorado Rockies	5	10	15	12.5	11.5	-115
2021-09-29	2021	CUB	PIT	Chicago Cubs	Pittsburgh Pirates	3	2	5	8.5	8.5	-110
2021-09-29	2021	MIA	NYM	Miami Marlins	New York Mets	3	2	5	7.5	7.5	100
2021-09-29	2021	PHI	ATL	Philadelphia Phillies	Atlanta Braves	2	7	9	8.0	8.0	-110
2021-09-29	2021	MIL	STL	Milwaukee Brewers	St. Louis Cardinals	4	0	4	8.0	7.5	-115
2021-09-29	2021	ARI	SFO	Arizona Diamondbacks	SFO	0	1	1	8.0	8.0	-105
2021-09-29	2021	SDG	LAD	San Diego Padres	Los Angeles Dodgers	9	11	20	8.0	8.0	100
2021-09-29	2021	BOS	BAL	Boston Red Sox	Baltimore Orioles	6	0	6	9.5	9.5	-110
2021-09-29	2021	NYY	TOR	New York Yankees	Toronto Blue Jays	5	6	11	8.5	8.0	-105
2021-09-29	2021	DET	MIN	Detroit Tigers	Minnesota Twins	2	5	7	9.0	9.0	-110
2021-09-29	2021	LAA	TEX	Los Angeles Angels	Texas Rangers	7	2	9	9.0	9.0	100
2021-09-29	2021	CLE	KAN	Cleveland Guardians	Kansas City Royals	5	10	15	9.0	9.0	-110
2021-09-29	2021	TAM	HOU	Tampa Bay Rays	Houston Astros	7	0	7	9.0	9.0	100
2021-09-29	2021	OAK	SEA	Athletics	Seattle Mariners	2	4	6	8.0	7.5	100
2021-09-29	2021	CIN	CWS	Cincinnati Reds	Chicago White Sox	1	6	7	8.5	7.5	-110
2021-09-30	2021	MIL	STL	Milwaukee Brewers	St. Louis Cardinals	3	4	7	9.0	8.5	-115
2021-09-30	2021	CUB	PIT	Chicago Cubs	Pittsburgh Pirates	9	0	9	8.5	8.5	-120
2021-09-30	2021	MIA	NYM	Miami Marlins	New York Mets	3	12	15	8.0	7.5	100
2021-09-30	2021	PHI	ATL	Philadelphia Phillies	Atlanta Braves	3	5	8	8.5	8.5	-120
2021-09-30	2021	ARI	SFO	Arizona Diamondbacks	SFO	4	5	9	8.5	8.5	-115
2021-09-30	2021	SDG	LAD	San Diego Padres	Los Angeles Dodgers	3	8	11	9.0	9.0	-115
2021-09-30	2021	LAA	TEX	Los Angeles Angels	Texas Rangers	6	7	13	9.0	8.0	-110
2021-09-30	2021	BOS	BAL	Boston Red Sox	Baltimore Orioles	2	6	8	10.5	10.0	100
2021-09-30	2021	NYY	TOR	New York Yankees	Toronto Blue Jays	6	2	8	8.5	8.5	-105
2021-09-30	2021	TAM	HOU	Tampa Bay Rays	Houston Astros	2	3	5	9.0	8.5	-115
2021-09-30	2021	DET	MIN	Detroit Tigers	Minnesota Twins	10	7	17	9.0	8.5	-115
2021-09-30	2021	CLE	KAN	Cleveland Guardians	Kansas City Royals	6	1	7	8.5	8.5	-110
2021-10-01	2021	CIN	PIT	Cincinnati Reds	Pittsburgh Pirates	2	9	11	8.5	8.0	-113
2021-10-01	2021	PHI	MIA	Philadelphia Phillies	Miami Marlins	5	0	5	6.5	6.5	102
2021-10-01	2021	NYM	ATL	New York Mets	Atlanta Braves	4	3	7	8.5	8.0	-118
2021-10-01	2021	CUB	STL	Chicago Cubs	St. Louis Cardinals	3	4	7	8.0	8.0	-113
2021-10-01	2021	COL	ARI	Colorado Rockies	Arizona Diamondbacks	9	7	16	9.0	9.0	-118
2021-10-01	2021	SDG	SFO	San Diego Padres	SFO	0	3	3	9.0	9.0	-103
2021-10-01	2021	MIL	LAD	Milwaukee Brewers	Los Angeles Dodgers	6	8	14	8.0	8.0	102
2021-10-01	2021	TAM	NYY	Tampa Bay Rays	New York Yankees	4	3	7	8.5	8.5	-103
2021-10-01	2021	BAL	TOR	Baltimore Orioles	Toronto Blue Jays	4	6	10	10.0	9.5	-118
2021-10-01	2021	CLE	TEX	Cleveland Guardians	Texas Rangers	9	6	15	8.5	8.5	-118
2021-10-01	2021	MIN	KAN	Minnesota Twins	Kansas City Royals	6	11	17	9.5	9.5	-108
2021-10-01	2021	DET	CWS	Detroit Tigers	Chicago White Sox	1	8	9	8.5	8.5	-103
2021-10-01	2021	OAK	HOU	Athletics	Houston Astros	8	6	14	8.5	8.0	-118
2021-10-01	2021	LAA	SEA	Los Angeles Angels	Seattle Mariners	2	1	3	7.5	7.5	-113
2021-10-01	2021	BOS	WAS	Boston Red Sox	Washington Nationals	4	2	6	9.5	9.0	-113
2021-10-02	2021	SDG	SFO	San Diego Padres	SFO	3	2	5	7.5	8.0	100
2021-10-02	2021	PHI	MIA	Philadelphia Phillies	Miami Marlins	1	3	4	8.0	8.0	-105
2021-10-02	2021	CIN	PIT	Cincinnati Reds	Pittsburgh Pirates	6	8	14	8.5	8.5	-105
2021-10-02	2021	CUB	STL	Chicago Cubs	St. Louis Cardinals	6	5	11	9.0	9.0	-105
2021-10-02	2021	NYM	ATL	New York Mets	Atlanta Braves	5	6	11	8.5	8.5	-120
2021-10-02	2021	COL	ARI	Colorado Rockies	Arizona Diamondbacks	2	11	13	8.5	8.5	-110
