game_id	date	hp_umpire	total_runs
634055	2021-05-19	Vic Carapazza	16.0
634044	2021-05-19	Jeremie Rehak	4.0
634066	2021-05-19	Mike Muchlinski	9.0
634116	2021-05-19	Roberto Ortiz	10.0
634026	2021-05-19	Tom Hallion	13.0
634029	2021-05-19	Jose Navas	5.0
634037	2021-05-19	Adrian Johnson	10.0
634034	2021-05-19	Nestor Ceja	9.0
634033	2021-05-19	Will Little	6.0
634046	2021-05-19	Edwin Moscoso	8.0
634168	2021-05-19	Ryan Additon	2.0
634030	2021-05-19	Chad Whitson	3.0
634112	2021-05-20	Pat Hoberg	7.0
634020	2021-05-20	Nic Lentz	23.0
634120	2021-05-20	Jansen Visconti	11.0
634047	2021-05-20	Bill Miller	2.0
634045	2021-05-20	Alan Porter	12.0
634059	2021-05-20	Marvin Hudson	5.0
634441	2021-05-20	CB Bucknor	9.0
634039	2021-05-20	Dan Iassogna	6.0
634041	2021-05-20	Jim Wolf	10.0
634018	2021-05-20	Mark Wegner	15.0
634465	2021-05-20	Jordan Baker	8.0
634078	2021-05-21	Jerry Meals	16.0
634012	2021-05-21	Ben May	6.0
634014	2021-05-21	Ryan Blakney	3.0
634015	2021-05-21	Chad Fairchild	10.0
634089	2021-05-21	Tim Timmons	11.0
634027	2021-05-21	Shane Livensparger	13.0
634054	2021-05-21	Ryan Wills	14.0
634036	2021-05-21	Adam Beck	21.0
634088	2021-05-21	Sean Barber	12.0
634022	2021-05-21	Mark Ripperger	15.0
634016	2021-05-21	Rob Drake	8.0
634028	2021-05-21	Nick Mahrley	12.0
634019	2021-05-21	Lance Barksdale	17.0
634013	2021-05-21	Chris Guccione	3.0
634008	2021-05-21	Doug Eddings	12.0
634001	2021-05-22	Lance Barrett	12.0
633999	2021-05-22	Alfonso Márquez	4.0
634035	2021-05-22	Todd Tichenor	7.0
634010	2021-05-22	Dan Merzel	13.0
634062	2021-05-22	John Tumpane	21.0
634079	2021-05-22	Brian Knight	12.0
634049	2021-05-22	Sam Holbrook	7.0
634000	2021-05-22	Quinn Wolcott	8.0
634017	2021-05-22	Ron Kulpa	7.0
634011	2021-05-22	Ramon De Jesus	9.0
634032	2021-05-22	Phil Cuzzi	3.0
633984	2021-05-22	Scott Barry	7.0
634081	2021-05-22	Vic Carapazza	4.0
633991	2021-05-22	Ted Barrett	10.0
634038	2021-05-22	Adam Hamari	8.0
634007	2021-05-23	Jose Navas	13.0
633977	2021-05-23	Chris Conroy	11.0
634004	2021-05-23	Jeremie Rehak	8.0
634009	2021-05-23	Jim Reynolds	9.0
634060	2021-05-23	Mike Muchlinski	8.0
633975	2021-05-23	Jansen Visconti	10.0
633989	2021-05-23	Bruce Dreckman	13.0
633980	2021-05-23	Nestor Ceja	16.0
634002	2021-05-23	Brian Gorman	5.0
634025	2021-05-23	Ryan Additon	5.0
633995	2021-05-23	Will Little	7.0
633985	2021-05-23	Hunter Wendelstedt	11.0
633996	2021-05-23	Angel Hernandez	11.0
633973	2021-05-23	Erich Bacchus	3.0
633998	2021-05-23	Roberto Ortiz	6.0
633963	2021-05-24	Junior Valentine	22.0
633976	2021-05-24	Jim Wolf	15.0
633981	2021-05-24	Carlos Torres	11.0
634056	2021-05-24	CB Bucknor	5.0
633982	2021-05-24	Larry Vanover	11.0
633994	2021-05-24	Dan Bellino	6.0
633955	2021-05-24	Jeff Nelson	6.0
633992	2021-05-24	Brian O'Nora	8.0
633990	2021-05-25	Jordan Baker	3.0
633941	2021-05-25	Bill Miller	7.0
633969	2021-05-25	Adam Beck	2.0
633965	2021-05-25	Chad Whitson	3.0
633956	2021-05-25	Adrian Johnson	8.0
634023	2021-05-25	Chad Fairchild	4.0
634048	2021-05-25	David Rackley	11.0
633970	2021-05-25	Tim Timmons	5.0
633962	2021-05-25	Fieldin Culbreth	8.0
633953	2021-05-25	Edwin Moscoso	11.0
633951	2021-05-25	Joe West	11.0
633972	2021-05-25	Manny Gonzalez	16.0
633945	2021-05-25	Ryan Wills	7.0
633979	2021-05-25	Tripp Gibson	8.0
633958	2021-05-25	Jerry Meals	4.0
633890	2021-05-26	John Libka	8.0
633971	2021-05-26	Nic Lentz	4.0
634074	2021-05-26	Laz Diaz	9.0
633940	2021-05-26	Rob Drake	17.0
633967	2021-05-26	Doug Eddings	5.0
633901	2021-05-26	Sam Holbrook	6.0
633928	2021-05-26	Erich Bacchus	5.0
633993	2021-05-26	Jansen Visconti	14.0
634021	2021-05-26	Stu Scheurwater	7.0
633927	2021-05-26	D.J. Reyburn	3.0
633939	2021-05-26	Nick Mahrley	9.0
634064	2021-05-26	Chris Segal	3.0
633986	2021-05-26	Lance Barrett	1.0
633943	2021-05-27	Roberto Ortiz	7.0
633915	2021-05-27	Mark Carlson	9.0
633922	2021-05-27	Adam Hamari	1.0
633912	2021-05-27	Jose Navas	6.0
633957	2021-05-27	Mike Muchlinski	5.0
633888	2021-05-27	Ryan Additon	8.0
633937	2021-05-27	Ryan Blakney	11.0
633934	2021-05-27	Quinn Wolcott	5.0
633974	2021-05-27	Sean Barber	2.0
633910	2021-05-27	John Tumpane	8.0
634003	2021-05-27	Todd Tichenor	3.0
633924	2021-05-27	Ted Barrett	6.0
633964	2021-05-27	Marvin Hudson	5.0
633914	2021-05-27	Mike Estabrook	9.0
633930	2021-05-27	Dan Merzel	7.0
633918	2021-05-28	James Hoye	13.0
634024	2021-05-28	Bruce Dreckman	1.0
633966	2021-05-28	Gabe Morales	13.0
634040	2021-05-28	CB Bucknor	7.0
633961	2021-05-28	Vic Carapazza	5.0
634006	2021-05-28	Larry Vanover	4.0
633987	2021-05-28	Jeff Nelson	14.0
633921	2021-05-28	Greg Gibson	13.0
633997	2021-05-28	Hunter Wendelstedt	5.0
633932	2021-05-28	Carlos Torres	11.0
633887	2021-05-29	Edwin Moscoso	4.0
634005	2021-05-29	Brian O'Nora	7.0
633936	2021-05-29	Fieldin Culbreth	4.0
633894	2021-05-29	Brian Gorman	8.0
633916	2021-05-29	Jim Wolf	5.0
633950	2021-05-29	Adam Beck	8.0
633944	2021-05-29	Tim Timmons	11.0
633960	2021-05-29	Angel Hernandez	11.0
633929	2021-05-29	David Rackley	4.0
633875	2021-05-29	Dan Bellino	12.0
633903	2021-05-29	Chad Fairchild	4.0
633949	2021-05-29	Jeremy Riggs	7.0
633938	2021-05-29	Manny Gonzalez	17.0
633959	2021-05-29	Tony Randazzo	15.0
633913	2021-05-29	Ryan Wills	11.0
633947	2021-05-29	Tripp Gibson	5.0
633874	2021-05-29	Jordan Baker	19.0
634042	2021-05-30	Bill Miller	11.0
633935	2021-05-30	Doug Eddings	5.0
633892	2021-05-30	Adrian Johnson	8.0
633978	2021-05-30	D.J. Reyburn	7.0
633942	2021-05-30	Chris Segal	11.0
633933	2021-05-30	Sam Holbrook	3.0
633854	2021-05-30	Jerry Meals	8.0
633946	2021-05-30	Laz Diaz	11.0
633881	2021-05-30	Lance Barrett	9.0
633872	2021-05-30	Stu Scheurwater	4.0
633931	2021-05-30	Joe West	6.0
633889	2021-05-30	Erich Bacchus	6.0
633923	2021-05-30	Rob Drake	9.0
633968	2021-05-30	Nick Mahrley	6.0
633884	2021-05-31	Sean Barber	14.0
633919	2021-05-31	Ryan Blakney	5.0
633898	2021-05-31	Alan Porter	4.0
633983	2021-05-31	Ryan Additon	12.0
633948	2021-05-31	Adam Hamari	5.0
633870	2021-05-31	Dan Iassogna	9.0
634452	2021-05-31	James Hoye	4.0
633896	2021-05-31	Alfonso Márquez	13.0
633849	2021-05-31	Pat Hoberg	11.0
633917	2021-05-31	Tom Hallion	8.0
633900	2021-05-31	Bruce Dreckman	10.0
633851	2021-05-31	Quinn Wolcott	13.0
633926	2021-05-31	Mark Carlson	8.0
633897	2021-05-31	Mike Estabrook	7.0
633868	2021-06-01	Gabe Morales	20.0
633877	2021-06-01	Cory Blaser	11.0
633856	2021-06-01	Brian O'Nora	11.0
633861	2021-06-01	Chris Guccione	8.0
633878	2021-06-01	Jose Navas	17.0
633857	2021-06-01	Dan Merzel	6.0
633863	2021-06-01	Mark Ripperger	17.0
633891	2021-06-01	Dan Bellino	15.0
633880	2021-06-01	Andy Fletcher	7.0
633895	2021-06-01	Marvin Hudson	5.0
633864	2021-06-01	Jeff Nelson	9.0
633871	2021-06-01	Ben May	18.0
633879	2021-06-01	Hunter Wendelstedt	5.0
633873	2021-06-01	Carlos Torres	6.0
633885	2021-06-01	Jeremy Riggs	11.0
633844	2021-06-02	Greg Gibson	11.0
633855	2021-06-02	Scott Barry	7.0
633834	2021-06-02	Jordan Baker	13.0
633853	2021-06-02	Fieldin Culbreth	9.0
633882	2021-06-02	Ramon De Jesus	7.0
633883	2021-06-02	Phil Cuzzi	8.0
633848	2021-06-02	Larry Vanover	9.0
633988	2021-06-02	Tripp Gibson	17.0
633954	2021-06-02	Chris Conroy	6.0
633842	2021-06-02	Tim Timmons	3.0
633860	2021-06-03	David Rackley	17.0
633876	2021-06-03	Edwin Moscoso	11.0
633836	2021-06-03	Adam Beck	6.0
633819	2021-06-03	Chad Whitson	11.0
633831	2021-06-03	Lance Barrett	6.0
633835	2021-06-03	Brian Gorman	8.0
633823	2021-06-03	Laz Diaz	9.0
633833	2021-06-03	Ryan Wills	11.0
633841	2021-06-03	Nick Mahrley	7.0
633832	2021-06-03	Chris Segal	8.0
633809	2021-06-03	Jeremie Rehak	6.0
633859	2021-06-03	Will Little	5.0
633830	2021-06-04	Alfonso Márquez	9.0
633818	2021-06-04	Tom Hallion	4.0
633862	2021-06-04	D.J. Reyburn	3.0
633858	2021-06-04	Sean Barber	11.0
633824	2021-06-04	Bill Miller	7.0
633815	2021-06-04	Pat Hoberg	14.0
633838	2021-06-04	Manny Gonzalez	19.0
633820	2021-06-04	Erich Bacchus	14.0
633846	2021-06-04	Joe West	6.0
633825	2021-06-04	Dan Iassogna	10.0
633865	2021-06-04	Alan Porter	14.0
633837	2021-06-04	Mark Carlson	5.0
633817	2021-06-04	CB Bucknor	13.0
633816	2021-06-04	Quinn Wolcott	2.0
633840	2021-06-04	Rob Drake	17.0
633839	2021-06-05	Roberto Ortiz	3.0
633920	2021-06-05	Dan Merzel	7.0
633797	2021-06-05	Andy Fletcher	7.0
633800	2021-06-05	Ben May	8.0
633807	2021-06-05	Mark Ripperger	14.0
633787	2021-06-05	James Hoye	15.0
633795	2021-06-05	Ryan Blakney	7.0
633827	2021-06-05	Bruce Dreckman	12.0
633799	2021-06-05	Mike Estabrook	9.0
633886	2021-06-05	Adam Hamari	7.0
633852	2021-06-05	Brian Knight	10.0
633850	2021-06-05	Chris Guccione	9.0
633845	2021-06-05	Jeremy Riggs	17.0
633821	2021-06-05	Hunter Wendelstedt	4.0
633828	2021-06-05	Marvin Hudson	10.0
633893	2021-06-06	Jeff Nelson	3.0
633774	2021-06-06	Greg Gibson	3.0
633814	2021-06-06	Phil Cuzzi	23.0
633786	2021-06-06	Brian O'Nora	18.0
633794	2021-06-06	Cory Blaser	4.0
633812	2021-06-06	Gabe Morales	11.0
633810	2021-06-06	Larry Vanover	6.0
633780	2021-06-06	Chris Conroy	9.0
633808	2021-06-06	Scott Barry	15.0
633802	2021-06-06	Tim Timmons	8.0
633798	2021-06-06	Dan Bellino	2.0
633847	2021-06-06	Ramon De Jesus	4.0
633869	2021-06-06	Jose Navas	7.0
633843	2021-06-06	Jordan Baker	14.0
633806	2021-06-06	Tripp Gibson	8.0
634072	2021-06-07	Brian Gorman	8.0
633796	2021-06-07	Chad Fairchild	11.0
633779	2021-06-07	Vic Carapazza	13.0
633813	2021-06-08	Andy Fletcher	8.0
633773	2021-06-08	Mark Wegner	13.0
633772	2021-06-08	Jeremie Rehak	8.0
633785	2021-06-08	Edwin Moscoso	14.0
633793	2021-06-08	John Tumpane	8.0
633822	2021-06-08	Todd Tichenor	8.0
633766	2021-06-08	Laz Diaz	4.0
633752	2021-06-08	Ted Barrett	13.0
633801	2021-06-08	Will Little	6.0
633788	2021-06-08	David Rackley	7.0
633778	2021-06-08	Chris Segal	11.0
633826	2021-06-08	D.J. Reyburn	9.0
633765	2021-06-08	Mike Muchlinski	7.0
633777	2021-06-08	Jansen Visconti	8.0
633804	2021-06-08	Nick Mahrley	12.0
633753	2021-06-09	Adam Beck	3.0
633803	2021-06-09	Marvin Hudson	11.0
633756	2021-06-09	Shane Livensparger	7.0
633784	2021-06-09	Jim Wolf	4.0
633739	2021-06-09	Roberto Ortiz	4.0
633811	2021-06-09	Alan Porter	15.0
633764	2021-06-09	Joe West	3.0
633792	2021-06-09	Quinn Wolcott	15.0
633759	2021-06-09	John Libka	15.0
633738	2021-06-09	Pat Hoberg	7.0
633776	2021-06-09	Adam Hamari	7.0
633783	2021-06-09	Erich Bacchus	8.0
633775	2021-06-09	Mark Carlson	10.0
633767	2021-06-09	Ryan Wills	16.0
633791	2021-06-09	Rob Drake	10.0
633758	2021-06-10	Sean Barber	20.0
633744	2021-06-10	Dan Iassogna	9.0
633757	2021-06-10	Dan Merzel	9.0
633762	2021-06-10	Tony Randazzo	7.0
633754	2021-06-10	Jim Reynolds	11.0
633733	2021-06-10	Dan Bellino	7.0
633790	2021-06-10	Hunter Wendelstedt	12.0
633770	2021-06-10	Stu Scheurwater	7.0
633748	2021-06-10	Ben May	15.0
633743	2021-06-11	Jose Navas	7.0
633735	2021-06-11	Jerry Meals	11.0
633742	2021-06-11	Nestor Ceja	13.0
633746	2021-06-11	Jeremy Riggs	1.0
633741	2021-06-11	John Tumpane	16.0
633771	2021-06-11	Manny Gonzalez	5.0
633781	2021-06-11	Tripp Gibson	6.0
633782	2021-06-11	Chris Guccione	7.0
633789	2021-06-11	Chris Conroy	9.0
633720	2021-06-11	Lance Barrett	10.0
633761	2021-06-11	Nic Lentz	13.0
633731	2021-06-11	Greg Gibson	11.0
633717	2021-06-11	Lance Barksdale	7.0
633768	2021-06-11	Larry Vanover	11.0
633745	2021-06-12	Jordan Baker	2.0
633698	2021-06-12	Chris Segal	3.0
633763	2021-06-12	Chad Whitson	15.0
633718	2021-06-12	Ted Barrett	13.0
633712	2021-06-12	Will Little	15.0
633730	2021-06-12	Marvin Hudson	13.0
633725	2021-06-12	Chad Fairchild	9.0
633732	2021-06-12	Jeff Nelson	5.0
633751	2021-06-12	Vic Carapazza	9.0
633721	2021-06-12	Andy Fletcher	17.0
633704	2021-06-12	Ramon De Jesus	6.0
633726	2021-06-12	David Rackley	11.0
633740	2021-06-12	Sam Holbrook	9.0
633736	2021-06-12	Jeremie Rehak	7.0
633723	2021-06-12	Edwin Moscoso	13.0
633699	2021-06-12	Nick Mahrley	9.0
633710	2021-06-13	Mark Carlson	5.0
633715	2021-06-13	Todd Tichenor	7.0
633711	2021-06-13	Gabe Morales	8.0
633688	2021-06-13	Pat Hoberg	5.0
633690	2021-06-13	D.J. Reyburn	8.0
633737	2021-06-13	Quinn Wolcott	8.0
633728	2021-06-13	Jansen Visconti	22.0
633805	2021-06-13	Mark Wegner	10.0
633713	2021-06-13	Dan Bellino	7.0
633707	2021-06-13	Shane Livensparger	9.0
633696	2021-06-13	Rob Drake	13.0
633719	2021-06-13	Joe West	8.0
633689	2021-06-13	Mike Muchlinski	2.0
633749	2021-06-13	Adam Beck	17.0
633722	2021-06-13	Laz Diaz	10.0
633655	2021-06-14	Sean Barber	13.0
633705	2021-06-14	Jim Wolf	7.0
633678	2021-06-14	Carlos Torres	7.0
633693	2021-06-14	Alan Porter	5.0
633700	2021-06-14	Roberto Ortiz	3.0
633673	2021-06-14	Ryan Blakney	7.0
633734	2021-06-14	Tom Hallion	7.0
633727	2021-06-14	Larry Vanover	6.0
633703	2021-06-14	Doug Eddings	5.0
633729	2021-06-14	Nic Lentz	13.0
633716	2021-06-14	Dan Merzel	7.0
633652	2021-06-14	Mike Estabrook	4.0
633680	2021-06-14	John Libka	12.0
633676	2021-06-15	James Hoye	3.0
633653	2021-06-15	Adam Hamari	11.0
633769	2021-06-15	Nestor Ceja	9.0
633681	2021-06-15	Alfonso Márquez	5.0
633724	2021-06-15	Stu Scheurwater	18.0
633755	2021-06-15	John Tumpane	7.0
633829	2021-06-15	Jerry Meals	9.0
633684	2021-06-15	Alex Tosi	9.0
633714	2021-06-15	Tim Timmons	3.0
633694	2021-06-15	Chris Guccione	3.0
633701	2021-06-15	Bill Miller	12.0
633656	2021-06-15	Edwin Moscoso	10.0
633679	2021-06-15	Cory Blaser	17.0
633626	2021-06-15	Greg Gibson	10.0
633675	2021-06-15	Ryan Wills	8.0
633709	2021-06-16	Ryan Additon	1.0
633628	2021-06-16	Ramon De Jesus	4.0
633612	2021-06-16	Marvin Hudson	11.0
633634	2021-06-16	Fieldin Culbreth	15.0
633665	2021-06-16	Chad Whitson	3.0
633706	2021-06-16	Kyle McCrady	15.0
633632	2021-06-16	Brian Knight	12.0
633630	2021-06-16	Lance Barrett	9.0
633695	2021-06-16	CB Bucknor	5.0
633708	2021-06-16	Lance Barksdale	18.0
633619	2021-06-16	Vic Carapazza	12.0
633645	2021-06-16	Adam Beck	20.0
633677	2021-06-16	Manny Gonzalez	2.0
633659	2021-06-16	Sam Holbrook	15.0
633658	2021-06-16	Will Little	9.0
633641	2021-06-17	Mike Muchlinski	13.0
633622	2021-06-17	Phil Cuzzi	13.0
633633	2021-06-17	Chad Fairchild	12.0
633692	2021-06-17	Tripp Gibson	2.0
633691	2021-06-17	Todd Tichenor	4.0
633687	2021-06-17	Mark Wegner	12.0
633623	2021-06-17	Jeff Nelson	10.0
633624	2021-06-17	Jeremy Riggs	12.0
633697	2021-06-17	Joe West	11.0
633617	2021-06-17	David Rackley	10.0
633607	2021-06-18	John Libka	10.0
633638	2021-06-18	Angel Hernandez	12.0
633618	2021-06-18	Kerwin Danley	1.0
633584	2021-06-18	Carlos Torres	21.0
633593	2021-06-18	Jansen Visconti	8.0
633609	2021-06-18	Bruce Dreckman	8.0
633579	2021-06-18	Tom Hallion	12.0
633600	2021-06-18	Mark Ripperger	8.0
633683	2021-06-18	Jim Wolf	8.0
633702	2021-06-18	Alan Porter	3.0
633616	2021-06-18	Mike Estabrook	11.0
633615	2021-06-18	Quinn Wolcott	6.0
633604	2021-06-18	Gabe Morales	3.0
633596	2021-06-18	Larry Vanover	10.0
633654	2021-06-18	Ryan Blakney	14.0
633594	2021-06-19	Cory Blaser	5.0
633583	2021-06-19	CB Bucknor	8.0
633606	2021-06-19	Sean Barber	12.0
633613	2021-06-19	Shane Livensparger	12.0
633590	2021-06-19	Alfonso Márquez	9.0
633573	2021-06-19	Roberto Ortiz	17.0
633592	2021-06-19	Dan Merzel	19.0
634647	2021-06-19	Adam Hamari	6.0
633597	2021-06-19	Ryan Additon	12.0
633576	2021-06-19	Alex Tosi	10.0
633577	2021-06-19	Ryan Wills	11.0
633650	2021-06-19	James Hoye	11.0
633598	2021-06-19	Doug Eddings	12.0
633661	2021-06-19	Nic Lentz	11.0
633585	2021-06-19	Nestor Ceja	8.0
633602	2021-06-20	Ramon De Jesus	10.0
633557	2021-06-20	Chad Fairchild	7.0
633550	2021-06-20	Lance Barrett	3.0
633636	2021-06-20	Jerry Meals	11.0
633575	2021-06-20	John Tumpane	3.0
633610	2021-06-20	Hunter Wendelstedt	10.0
633565	2021-06-20	Chad Whitson	1.0
633558	2021-06-20	Sam Holbrook	10.0
633567	2021-06-20	Manny Gonzalez	13.0
633554	2021-06-20	Edwin Moscoso	8.0
633611	2021-06-20	Greg Gibson	13.0
633563	2021-06-20	Fieldin Culbreth	8.0
633582	2021-06-20	Bill Miller	17.0
633566	2021-06-20	David Rackley	5.0
633574	2021-06-20	Adam Beck	6.0
633629	2021-06-20	Stu Scheurwater	2.0
633747	2021-06-21	Angel Hernandez	12.0
633899	2021-06-21	Chris Conroy	1.0
633760	2021-06-21	Ben May	6.0
633542	2021-06-21	Nick Mahrley	4.0
633533	2021-06-21	D.J. Reyburn	6.0
633588	2021-06-21	Mike Muchlinski	12.0
633651	2021-06-21	Jordan Baker	8.0
633605	2021-06-21	Dan Iassogna	11.0
633519	2021-06-22	Phil Cuzzi	14.0
633580	2021-06-22	Jim Wolf	17.0
633547	2021-06-22	Ted Barrett	4.0
633549	2021-06-22	Tim Timmons	5.0
633572	2021-06-22	Vic Carapazza	9.0
633621	2021-06-22	Brian Knight	11.0
633571	2021-06-22	Laz Diaz	3.0
633526	2021-06-22	Joe West	10.0
633537	2021-06-22	Tripp Gibson	8.0
633532	2021-06-22	John Libka	19.0
633670	2021-06-22	Doug Eddings	5.0
633603	2021-06-22	Jeremy Riggs	5.0
633540	2021-06-22	Chris Segal	5.0
633528	2021-06-22	Mark Wegner	3.0
633750	2021-06-22	Pat Hoberg	3.0
633627	2021-06-23	James Hoye	8.0
633568	2021-06-23	Adam Beck	13.0
633569	2021-06-23	Marvin Hudson	7.0
633546	2021-06-23	Carlos Torres	25.0
633541	2021-06-23	Bruce Dreckman	8.0
633570	2021-06-23	Ryan Additon	12.0
633551	2021-06-23	Gabe Morales	11.0
633524	2021-06-23	Tom Hallion	10.0
633561	2021-06-23	Ron Kulpa	10.0
633513	2021-06-23	Mike Estabrook	4.0
633553	2021-06-23	Andy Fletcher	8.0
633614	2021-06-23	Chris Guccione	7.0
633578	2021-06-23	Ryan Blakney	5.0
633503	2021-06-24	Scott Barry	6.0
633517	2021-06-24	Mark Ripperger	1.0
633559	2021-06-24	Alex Tosi	9.0
633560	2021-06-24	Nic Lentz	9.0
633564	2021-06-24	Nestor Ceja	15.0
633502	2021-06-24	Quinn Wolcott	10.0
633505	2021-06-24	Brian O'Nora	4.0
633548	2021-06-24	Jansen Visconti	10.0
633538	2021-06-24	Alan Porter	5.0
633514	2021-06-24	Ryan Wills	8.0
633591	2021-06-25	Roberto Ortiz	13.0
633536	2021-06-25	Edwin Moscoso	11.0
633535	2021-06-25	Bill Miller	7.0
634515	2021-06-25	Jeremie Rehak	3.0
633545	2021-06-25	Dan Bellino	3.0
633599	2021-06-25	Dan Iassogna	9.0
633521	2021-06-25	Manny Gonzalez	5.0
633620	2021-06-25	Cory Blaser	12.0
633543	2021-06-25	Mark Carlson	8.0
633555	2021-06-25	Ramon De Jesus	15.0
633498	2021-06-25	Hunter Wendelstedt	9.0
633523	2021-06-25	Alfonso Márquez	2.0
633608	2021-06-25	D.J. Reyburn	8.0
633492	2021-06-25	Stu Scheurwater	16.0
633556	2021-06-25	Ben May	13.0
633539	2021-06-26	Doug Eddings	7.0
633501	2021-06-26	Phil Cuzzi	5.0
633589	2021-06-26	Nick Mahrley	4.0
633520	2021-06-26	Joe West	16.0
633534	2021-06-26	Chris Conroy	8.0
633525	2021-06-26	Brian Knight	16.0
633509	2021-06-26	Mike Muchlinski	5.0
633530	2021-06-26	Sam Holbrook	4.0
633518	2021-06-26	John Libka	14.0
633562	2021-06-26	Jeremy Riggs	5.0
633531	2021-06-26	Jordan Baker	6.0
633512	2021-06-26	Lance Barksdale	11.0
633500	2021-06-26	Lance Barrett	11.0
633552	2021-06-26	Vic Carapazza	5.0
633510	2021-06-26	Laz Diaz	5.0
633459	2021-06-27	Gabe Morales	10.0
633489	2021-06-27	Marvin Hudson	6.0
633493	2021-06-27	Mike Estabrook	4.0
633473	2021-06-27	Chris Guccione	10.0
633494	2021-06-27	Jim Wolf	3.0
633515	2021-06-27	Bruce Dreckman	7.0
633477	2021-06-27	Chris Segal	11.0
633486	2021-06-27	Andy Fletcher	5.0
633516	2021-06-27	Pat Hoberg	5.0
633472	2021-06-27	Ryan Blakney	8.0
633527	2021-06-27	Tim Timmons	8.0
633544	2021-06-27	Ted Barrett	9.0
633499	2021-06-27	Tom Hallion	12.0
633482	2021-06-27	Tripp Gibson	9.0
633504	2021-06-27	Ryan Additon	6.0
633466	2021-06-28	Ryan Wills	18.0
633465	2021-06-28	Rob Drake	2.0
633867	2021-06-28	Quinn Wolcott	16.0
634620	2021-06-28	Nestor Ceja	12.0
633601	2021-06-28	Scott Barry	8.0
633475	2021-06-28	Todd Tichenor	11.0
633450	2021-06-28	Jeff Nelson	18.0
633458	2021-06-28	Angel Hernandez	5.0
633483	2021-06-28	Kerwin Danley	16.0
633490	2021-06-28	Jansen Visconti	8.0
633587	2021-06-29	Adam Beck	7.0
633443	2021-06-29	Sam Holbrook	7.0
633495	2021-06-29	Mark Ripperger	7.0
633444	2021-06-29	Dan Iassogna	16.0
633496	2021-06-29	Jim Reynolds	13.0
633454	2021-06-29	Hunter Wendelstedt	9.0
633497	2021-06-29	Dan Bellino	12.0
633449	2021-06-29	Junior Valentine	16.0
633446	2021-06-29	Ben May	3.0
633455	2021-06-29	Cory Blaser	8.0
633488	2021-06-29	Fieldin Culbreth	9.0
633471	2021-06-29	Stu Scheurwater	4.0
633478	2021-06-29	Sean Barber	13.0
633508	2021-06-29	Roberto Ortiz	5.0
633432	2021-06-30	Chad Whitson	13.0
633484	2021-06-30	John Libka	19.0
633426	2021-06-30	Vic Carapazza	11.0
633474	2021-06-30	Jeremie Rehak	22.0
633491	2021-06-30	Dan Merzel	8.0
633427	2021-06-30	Chris Segal	21.0
633506	2021-06-30	Mike Estabrook	8.0
633445	2021-06-30	David Rackley	16.0
633467	2021-06-30	Shane Livensparger	8.0
633435	2021-06-30	Nick Mahrley	12.0
633437	2021-06-30	Alan Porter	22.0
633485	2021-06-30	CB Bucknor	7.0
633479	2021-06-30	Adam Hamari	16.0
633461	2021-06-30	D.J. Reyburn	4.0
633419	2021-06-30	Phil Cuzzi	17.0
633460	2021-07-01	Lance Barksdale	7.0
633463	2021-07-01	Chad Fairchild	9.0
633405	2021-07-01	Jeremy Riggs	11.0
633481	2021-07-01	Laz Diaz	8.0
633529	2021-07-01	Adrian Johnson	13.0
633438	2021-07-01	Pat Hoberg	8.0
633418	2021-07-01	Ramon De Jesus	7.0
633457	2021-07-01	Tony Randazzo	16.0
633480	2021-07-01	Tripp Gibson	9.0
633469	2021-07-01	Jerry Meals	9.0
633456	2021-07-01	Ryan Additon	9.0
633507	2021-07-02	Kerwin Danley	9.0
633404	2021-07-02	Ryan Wills	15.0
633433	2021-07-02	Greg Gibson	11.0
633420	2021-07-02	John Bacon	10.0
633464	2021-07-02	Quinn Wolcott	12.0
633448	2021-07-02	Chris Guccione	7.0
633462	2021-07-02	Jim Wolf	3.0
633452	2021-07-02	Stu Scheurwater	5.0
633468	2021-07-02	Andy Fletcher	1.0
633415	2021-07-02	Ted Barrett	12.0
633402	2021-07-02	Todd Tichenor	15.0
633470	2021-07-02	Jeff Nelson	15.0
633511	2021-07-02	John Tumpane	9.0
633451	2021-07-02	Jansen Visconti	9.0
633416	2021-07-03	Scott Barry	5.0
633440	2021-07-03	Fieldin Culbreth	11.0
633387	2021-07-03	Junior Valentine	13.0
633441	2021-07-03	Nestor Ceja	5.0
633439	2021-07-03	Will Little	9.0
633442	2021-07-03	Tom Hallion	16.0
633403	2021-07-03	Hunter Wendelstedt	9.0
633390	2021-07-03	Adam Beck	6.0
633401	2021-07-03	Dan Bellino	13.0
633424	2021-07-03	Angel Hernandez	5.0
633453	2021-07-03	Jim Reynolds	5.0
633379	2021-07-03	Sean Barber	10.0
633388	2021-07-03	Ben May	11.0
633430	2021-07-03	Chad Whitson	8.0
633429	2021-07-03	Roberto Ortiz	5.0
633398	2021-07-04	Mike Estabrook	6.0
633374	2021-07-04	Alan Porter	12.0
633422	2021-07-04	CB Bucknor	2.0
633408	2021-07-04	Nick Mahrley	6.0
633428	2021-07-04	Sam Holbrook	5.0
633414	2021-07-04	Vic Carapazza	7.0
633522	2021-07-04	Bruce Dreckman	15.0
633434	2021-07-04	Edwin Moscoso	5.0
633423	2021-07-04	Dan Iassogna	15.0
633436	2021-07-04	Jeremie Rehak	7.0
633391	2021-07-04	Shane Livensparger	11.0
633399	2021-07-04	David Rackley	1.0
